user_name,user_location,user_followers,user_friends,user_verified,date,text,hashtags,source,language,is_retweet
Back2Basics,,67,69,False,2021-04-23 19:16:48,"Deze informatie over de #toeslagenaffaire verzweeg het #kabinet aan de #TweedeKamer.
Gaat @Het_OM nog over de '#rechtsstaat'? Kan die oorverdovende stilte dan doorbroken worden en vervolging van betrokkenen plaatsvinden, s.v.p.?
#Notulen #ministerraad
https://t.co/U9bU4Sqk2H","['toeslagenaffaire', 'kabinet', 'TweedeKamer']",Twitter Web App,nl,False
missmica,,136,65,False,2021-04-23 19:15:50,Krachtige verzameling van de rollercoaster van emoties die het #toeslagenschandaal tijdens het wachten op dat verlossende telefoontje met erkenning: Ik ben geen fraudeur. De huidige manier van werken is zenuwslopend en dar is te merken aan de ouders. @AvHuffelen #toeslagenaffaire https://t.co/enXtCKsdJW,['toeslagenschandaal'],Twitter for iPhone,nl,False
Cristian,,219,186,False,2021-04-23 19:12:56,@Wolluk123 De perfecte marionet. Geschiedenis leert ons dat dit soort volk vaak harder valt dan het stijgt... #toeslagenaffaire en velen meer.,,Twitter for iPhone,nl,False
Jan B. Hommel - alias @the_stinging,Dalfsen,10161,96,False,2021-04-23 19:11:44,"Het gedrag van de ministers is gestoord. https://t.co/FN0H827SLJ 

We worden geregeerd door een stelletje pathologische leugenaars. 

#toeslagenaffaire #toeslagenschandaal",,Twitter Web App,nl,False
⚓️ A. Zeikert esq,,22,143,False,2021-04-23 19:01:49,De slachtoffers van de #toeslagenaffaire idem ditto.,['toeslagenaffaire'],Twitter Web App,nl,False
IK,,91,235,False,2021-04-23 19:01:29,"Mag ik het klachtnmr . Dat kan niet. Dat moet. Ik moet bewijzen hebben.Telefoongesprekken opnemen. Terugluisteren. Wat zeggen ze. Klopt het. Een aanmelding van maart 2021 die al nieuws heeft? Shit, Dit gaat mis. Ze zien me over het hoofd. Twitteren. Info zoeken #toeslagenaffaire",,Twitter for iPhone,nl,False
IK,,91,235,False,2021-04-23 18:58:19,En als ik gebeld wordt is het dan iemand die goed aanvoelt of niet. Ligt er iets in de brievenbus? Durf ik de brievenbus wel te openen? Wat ze zeggen klopt niet. Op zoek naar info. Meer info. Klachten indienen. Vertrouwen hebben. Geduld hebben. #toeslagenaffaire,,Twitter for iPhone,nl,False
Barbara Looten,Nijmegen,173,444,False,2021-04-23 18:55:48,"De regering bepaalt ‘in welke vorm’ inlichtingen worden verstrekt: ""Wij vertellen u hoe het zit, maar documenten hoeven wij niet te geven."" Terwijl de Kamer, die de uitleg van het kabinet niet meer vertrouwt, juist vraagt om die documenten. #toeslagenaffaire https://t.co/nThFtiGyY1",,Twitter for Android,nl,False
IK,,91,235,False,2021-04-23 18:54:31,Het is 20.51. Vrijdagavond. Ik ga slapen. Ik ben kapot. Mijn leven is weer hetzelfde als toen. Hebben ze mijn bewijzen in hun systeem gevonden? Vinden zij dat zij een fout hebben gemaakt of niet? Word ik gebeld of niet? #toeslagenaffaire,,Twitter for iPhone,nl,False
Jiska Hachmer,home,2417,4021,False,2021-04-23 18:50:30,"Barbies wereldwijd niet aan te slepen in eerste kwartaal 2021 https://t.co/O9JJ9AonWW via @NUnl #nl #lesson, net als de stoot in de economie waardoor wij minder crisis hadden, tijdens de huizen crisis, toen #toeslagen nog geen #toeslagenaffaire was... #NL deed t toen beter..","['nl', 'lesson']",Twitter Web App,nl,False
Spikey,"Zuid-Holland, Nederland",736,528,False,2021-04-23 18:44:19,@ruudfleuren Zijn precies dezelfde als naar de #commisie is gegaan dus niets nieuws. #Flikkers #toeslagenaffaire,"['commisie', 'Flikkers', 'toeslagenaffaire']",TweetDeck,nl,False
Chiel Versteeg,"Utrecht, The Netherlands",98,106,False,2021-04-23 18:41:02,Ik heb een idee. Zullen we gewoon íedereen die bij de belastingdienst werkt ontslaan en helemaal fris opnieuw beginnen? -_- #toeslagenaffaire Helft aangemelde ouders toeslagenaffaire krijgt vooralsnog geen compensatie https://t.co/QYkLHIE1zX (via @NUnl),,Twitter for Android,nl,False
Ruud Fleuren,,197,142,False,2021-04-23 18:34:00,"Zijn het nu nótulen of notúlen? Anyway, maandag worden ze openbaar. En hopelijk zonder zwartlakkerij. #toeslagenaffaire #toeslagenschandaal #op1",,Twitter for Android,nl,False
Sas,,22,62,False,2021-04-23 18:25:24,"@toeslagherstel @AvHuffelen @RenskeLeijten Ik hoor lees vaak de woorden vervelend, indringend (gesprekken). Doe er dan wat aan! Op volgorde van aanmelding?? Op omgekeerde volgorde zullen ze bedoelen, 2019 aangemeld. Niets noppes nada gehoord. HELP #toeslagenaffaire #noodkreet",,Twitter for iPhone,nl,False
Ellen 🏳‍🌈 #wajongerswordenvergeten,Netherlands,982,2114,False,2021-04-23 18:21:05,"#toeslagenschandaal
#toeslagenaffaire

https://t.co/5CUxgVoob9: Gedupeerden toeslagenaffaire krijgen wéér klap in gezicht: 'Ze hebben ons alles afgepakt'.
https://t.co/E9FNt4hdST

via @GoogleNews","['toeslagenschandaal', 'toeslagenaffaire']",Twitter for Android,nl,False
💉🚫🦠🚫💉Eric JF Kleijssen 🌌☀️🌍🇪🇺🇳🇱,"Zuid-Holland, Den Haag",742,3396,False,2021-04-23 18:19:27,en zie hier! 😜😎😂🙈🙈🙈  #notulen #ministerraad #toeslagenaffaire #toeslagenschandaal #Rutte #Omtzigt https://t.co/gAi0XO1qFg https://t.co/y1MjV3GAiK,"['notulen', 'ministerraad', 'toeslagenaffaire', 'toeslagenschandaal', 'Rutte', 'Omtzigt']",Twitter for iPhone,nl,False
Birgitta,,61,123,False,2021-04-23 18:16:10,Ja hoe zit dit precies? Als je luistert naar wat hij precies zegt #rutte geeft veel te makkelijk toe. Er klopt hier iets niet. #notulen #ministerraad #toeslagenaffaire https://t.co/mDb2J1qR8R,['rutte'],Twitter for Android,nl,False
Sjoerd W. 🐑 #ikdoeWELmee,The Netherlands,507,1085,False,2021-04-23 18:14:59,"#Rutte zegt steeds dat er ""niets om politieke redenen achtergehouden"" is. De woorden ""om politieke redenen"" lijken zorgvuldig gekozen. Dat brengt mij tot de vraag om welke redenen de informatie dan wel is achtergehouden.

#toeslagenschandaal #toeslagenaffaire #Ruttedoctrine",['Rutte'],Twitter for Android,nl,False
denhaagtekijk,Den Haag,126,4,False,2021-04-23 18:14:37,"Notulen ministerraad komen openbaar.
Rutte: als is val dan sleur ik jullie allemaal mee.
Zie: https://t.co/PoSsqpClgG
   
#pvda #d66 #pvv #vvd #sp  #denhaag #formatie2021 #kaag #fvd #pvdd #bbb #groenlinks #cda #denk #toeslagen #volt #toeslagenaffaire #omtzigtgate #hoekstra https://t.co/fjc6YR5HOW",,Twitter Web App,nl,False
IK,,91,235,False,2021-04-23 18:13:45,En dan laat je “de brievenbus en de envelop van de BD” weer een hoofdrol spelen in het leven van gedupeerden. Door ineens procedurele afwijzingsbrieven te versturen. De brievenbus! De envelop! Had het menselijk gehouden en bel! @AvHuffelen #toeslagenaffaire #toeslagenschandaal,,Twitter for iPhone,nl,False
Anita Krijgsman,Netherlands,491,228,False,2021-04-23 18:13:05,@JohanVerhoeve @WybrenvanHaga @tunahankuzu Wat ik lastig te aanvaarden vind is dat die aartsleugenaar #Rutte niet is opgestapt.. En dat de leugens en manipulatie in zake de #toeslagenaffaire nog een staartje krijgen. Dat de coalitie gewoon weer van alles bewust heeft achtergehouden.,['Rutte'],Twitter for Android,nl,False
Marielle Steeneveld,Biddinghuizen,449,353,False,2021-04-23 18:12:11,"Bij zus&amp;nichtjes lag boek 'Bedtijdverhalen voor rebelse meisjes' op tafel

Daardoor gesprek over #toeslagenaffaire en Amber Vinyard/vogueing/Madonna

Jongste: kunnen we over iets anders kletsen? Niet politiek, niet corona!

En vertelt over veteraan in klas die in Libanon was👊",['toeslagenaffaire'],Twitter for Android,nl,False
Bart Slim,"Amsterdam, Nederland",709,1727,False,2021-04-23 18:09:39,"Waarom hebben politici eigenlijk besloten dat het 'NOtulen is? 
En niet noTULen? 
En ‘brisant’. 
Dat wordt ook maar te pas en te onpas gebruikt, NIETwaar?
GEdoe, alLEmaal weer.

#toeslagenaffaire 
#notulen",,TweetDeck,nl,False
Leonie O’Garro #BLM,WCity,605,1075,False,2021-04-23 18:04:01,Notulen ministerraad mbt #toeslagenaffaire as maandag openbaar.... benieuwd hoeveel er zwartgelakt is in die notulen as maandag...,['toeslagenaffaire'],Twitter for iPhone,nl,False
Anya,,27,119,False,2021-04-23 18:03:00,#ministerraad #toeslagenaffaire #notulen Kamerleden sensibiliseren? Lastig! Met electrocuteren krijg je ze pas echt stil...,"['ministerraad', 'toeslagenaffaire', 'notulen']",Twitter for Android,nl,False
"Peter Bakker, hoger veiligheidskundige, De Valken",Venhuizen,157,513,False,2021-04-23 18:00:07,"@JMB8DH @nrc Net als #toeslagenaffaire , met zwarte strepen van links naar rechts.",['toeslagenaffaire'],Twitter Web App,nl,False
𝕶𝖎𝖓𝖌 𝕲𝖊𝖔𝖗𝖌𝖊,"Zuidlaren, Nederland",53,184,False,2021-04-23 17:59:28,Ik ben benieuwd hoeveel stukken van de #toeslagenaffaire dit weekend nog in de versnipperaar belanden. #VVD #D66,"['toeslagenaffaire', 'VVD', 'D66']",Twitter for Android,nl,False
W💉l Hogeman,Nederland,595,594,False,2021-04-23 17:57:32,@HenkKrol Na heel veel vooral indirecte reclame na in beeld blijven bij #toeslagenaffaire #formatie #Corona #Vaccinatie #Ruttedoctrine en ‘Henk weet het nu wel’ zijn er vast wel 14 koppels die dan B&amp;B bij een nog bekende Nederlanders willen doen 🙈,"['toeslagenaffaire', 'formatie', 'Corona']",Twitter for iPhone,nl,False
Djenai,,729,793,False,2021-04-23 17:51:25,De stukken worden maandag pas openbaar. Ruimte genoeg dus om ze naar “eer en geweten” aan te passen. #toeslagenaffaire #toeslagenschandaal,"['toeslagenaffaire', 'toeslagenschandaal']",Twitter for iPhone,nl,False
Sjtucheliezer ⭕️,In het diepe zuije van NL,74,112,False,2021-04-23 17:48:39,#BREAKING #notulen #toeslagenaffaire nu al in te zien. https://t.co/4P4ZM7bPng,"['BREAKING', 'notulen', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Sicco van Hoegee,Rotterdam,1651,2512,False,2021-04-23 17:46:25,"@thuisblijvend Elke dag staat onze grote VVD leider in de Duitse pers.

De ene keer omdat hij duizenden gezinnen het ravijn in geschopt heeft met de #toeslagenaffaire en de andere dag met het gecontroleerd laten uitrazen van corona #herdimmunity. 

Is Rutte al persona non grata in de EU?",,Twitter Web App,nl,False
Future 🇳🇱,,270,526,False,2021-04-23 17:43:37,"@RenskeLeijten
Is het niet vreemd dat Rutte nu uitdrukkelijk aangeeft dat de stukken die naar de enquêtecommissie gegaan zijn openbaar gemaakt worden? Zou dat er op kunnen duiden dat al met de stukken geknoeid is vóórdat de commissie ze kreeg? #toeslagenaffaire #ministerraad",,Twitter for Android,nl,False
Carsfield ©,Holland ,3025,2589,False,2021-04-23 17:43:24,"""Zijn die inlegvelletjes nu nog niet op""

Dit is de titel van een nieuwe aflevering van de Haagse soap

""Onderweg naar Brussel""

Inhoud: Kabinetsnotulen openbaar, maar nu nog even niet

Starring Mark, Hugo &amp; de rest

#toeslagenaffaire #toeslagenschandaal

https://t.co/T76sqLvc86",,Twitter for Android,nl,False
Niek 1953,Rotterdam (in de buurt van),156,280,False,2021-04-23 17:37:27,"De notulen, @MinPres Markoshenko en zijn clan geven inzage. U begrijpt toch wel dat het een aangepaste versie is?
#toeslagenaffaire",['toeslagenaffaire'],Twitter for Android,nl,False
Jurgen 🧳,Groningen,33406,5981,False,2021-04-23 17:32:19,"De babbelbox is meer van 'not' lullen en vraagt:

Hoe spreek je het nou uit?

#toeslagenschandaal
#toeslagenaffaire
#ministerraad
Kabinet maakt vertrouwelijke notulen ministerraad openbaar - https://t.co/NKOVjZwp40","['toeslagenschandaal', 'toeslagenaffaire']",Twitter for Android,nl,False
Maarten Kagie,,14,326,False,2021-04-23 17:28:15,"@talithamuusse De pijn zit nu niet bij @markrutte Rutte, maar bij de collega’s met de motie van afkeuring (enkele weken geleden) @cdavandaag en @D66. Ik begrijp je wens om het toch weer op Rutte te framen. #toeslagenaffaire",,Twitter for iPhone,nl,False
Flint,"Breda, Nederland",156,381,False,2021-04-23 17:24:10,"We leven momenteel tussen hoop en puinhoop.

#toeslagenaffaire #notulen","['toeslagenaffaire', 'notulen']",Twitter for iPhone,nl,False
Peter Reuderink,,6,111,False,2021-04-23 17:21:48,"@ReitsLydia @Vera_Bergkamp @lientje1967 een goede voorzitter had dit aangevoeld, en als dat al niet zo was had ze Hugo op zijn 2e reactie aangesproken. Tip: je zit er namens de kamer, voor de kamer. Niet voor de regering. #toeslagenschandaal #toeslagenaffaire #coronadebat",,Twitter for iPhone,nl,False
Thuiswerker 👩🏻‍💻💜,,276,1047,False,2021-04-23 17:15:48,@MrsSandvrouw Ik denk dat hij notulen bedoelde.  #toeslagenaffaire #Ministerraad #devooravond,"['toeslagenaffaire', 'Ministerraad', 'devooravond']",Twitter for Android,nl,False
Hakepluk,,1,8,False,2021-04-23 17:12:38,"Als #Rutte &amp; #Kaag &amp; #Wopke zo onbetrouwbaar zijn, dan zijn de mensen die daar in maart op hebben gestemd minstens zo #onbetrouwbaar of allemaal slapende volgers. Dit alles was voor 17 maart ook al bekend. #toeslagenaffaire","['Rutte', 'Kaag', 'Wopke']",Twitter for Android,nl,False
ROB VAN DE PAS,Bergen & Bergen aan Zee,703,739,False,2021-04-23 17:07:35,"Hoor ik het goed...???
#devooravond suggereert dat het notulenlek ministerraad weleens bij de commissie #toeslagenaffaire zou kunnen zitten...",['devooravond'],Twitter for Android,nl,False
Janna de Bruin ג'אנה,"Gelderland, Nederland",205,497,False,2021-04-23 17:04:31,"Oh, dan weten we nu al zeker dat er niets ten nadele van @MinPres #Rutte instaat! Rutte: #notulen  #ministerraad over #toeslagenaffaire worden openbaar https://t.co/z1suhkBILH via @telegraaf","['Rutte', 'notulen', 'ministerraad']",Twitter Web App,nl,False
Richard,,1091,822,False,2021-04-23 16:52:43,Proberen ze dit weekend de notulen te sensibiliseren? #Rutte #toeslagenaffaire,"['Rutte', 'toeslagenaffaire']",Twitter for Android,nl,False
El Capitano🇲🇦🇳🇱♒,,95,270,False,2021-04-23 16:45:42,@Ahimsa147 Hij is geïrriteerd doordat straks de documenten en de waarheid van de #toeslagenschandaal #toeslagenaffaire naar buiten komen en hij als fractieleider op moet stappen,['toeslagenschandaal'],Twitter for Android,nl,False
IK,,91,235,False,2021-04-23 16:42:39,Kan @AvHuffelen uitleggen hoe een aanmelding van maart 2021 dus een datum na 15/2/2021 eerder een antwoord heeft dan ik met mijn aanmelding van 18 november 2019? @toeslagherstel  3 werkdagen voor de deadline weet ik na 17 maanden nog niets. #toeslagenaffaire https://t.co/WNcYNhnu91,,Twitter for iPhone,nl,False
Otto P. Takes,Haarlem,79,93,False,2021-04-23 16:39:35,"@Luna_en_Max In het weekend worden de #notulen van de #ministerraad herschreven en maandag lelieblank gepresenteerd. 

#toeslagenaffaire #toeslagenschandaal @MinPres #Rutte #sigridkaag @SigridKaag #VVD @D66 #D66 @RenskeLeijten @PieterOmtzigt #TK2021","['notulen', 'ministerraad']",Twitter for Android,nl,False
Milo,,496,943,False,2021-04-23 16:36:02,"Zouden #Rutte en #Kaag al een winkelafspraak gemaakt hebben bij de Action voor een doosje typex?
#dtv #toeslagenaffaire #toeslagenschandaal","['Rutte', 'Kaag', 'dtv', 'toeslagenaffaire', 'toeslagenschandaal']",Twitter for Android,nl,False
Leukerkunnenwehetnietmaken,,32,79,False,2021-04-23 16:35:00,Vraag van partner: morgen de brievenbus maar dicht timmeren? #toeslagenaffaire,['toeslagenaffaire'],Twitter for Android,nl,False
MEFDeBock,Nederland,888,499,False,2021-04-23 16:27:48,"Hier alvast een inkijkje 😉 ""Kabinet maakt geheime notulen ministerraad over #toeslagenaffaire  openbaar"" https://t.co/NHXtNLneQU. https://t.co/Wd07nGo6jX",['toeslagenaffaire'],Twitter Web App,nl,False
Frankieb,Netherlands,161,105,False,2021-04-23 16:27:29,@DDStandaard @WBHoekstra ziet de bui al hangen hoor. #CDA #toeslagenaffaire,"['CDA', 'toeslagenaffaire']",Twitter for iPhone,nl,False
MinimaKinderen053,"Enschede, Twente",2125,2230,False,2021-04-23 16:21:55,"Politieke @VVD 'rat', ... Euhm 'rot' @rosenthal_uri hoopt op een beetje rustig debat volgende week en blijft @markrutte verdedigen. Hij vertrouwt op een Rutte IV. #toeslagenaffaire #toeslagenschandaal #liegen https://t.co/k3vuc6Wtjm",,Twitter for Android,nl,False
Quinten Weeterings,"Veghel, Noord-Brabant",772,969,False,2021-04-23 16:20:50,"Notulen of geen notulen, hebben de slachtoffers van de #toeslagenaffaire hun geld al? Nee hè? En de aandeelhouders en bestuurders van KLM wel. 🤨",['toeslagenaffaire'],Twitter for Android,nl,False
Luna&Max,"Amsterdam, Nederland",0,5,False,2021-04-23 16:17:39,"Zouden die #notulen van de #ministerraad over de #toeslagenaffaire #toeslagenschandaal er maandag 26 april 2021 zo uitzien? 
https://t.co/Bfw1CLrYqs https://t.co/SVFw7VvaqH","['notulen', 'ministerraad', 'toeslagenaffaire', 'toeslagenschandaal']",Twitter for Android,nl,False
Op1,Amsterdam,320863,1405,False,2021-04-23 16:15:00,RTL Nieuws bracht woensdag explosieve onthullingen over de #toeslagenaffaire naar buiten. Vandaag werd bekend dat de notulen uit de ministerraad komende maandag openbaar worden gemaakt. Wat kunnen we verwachten? Vanavond bij #Op1 heeft @marleenderooy het laatste nieuws. https://t.co/4mheS9UkpG,['toeslagenaffaire'],TweetDeck,nl,False
Trending Topics Nederland,Nederland,7327,8057,False,2021-04-23 16:10:01,toeslagenaffaire is nr.6 trending hashtag in NL in afgelopen 2 uur. https://t.co/yhCMN9h3Am #toeslagenaffaire,['toeslagenaffaire'],Trending Topics Nederland,nl,False
HermanSmeetsServices,Eindhoven,1490,1334,False,2021-04-23 16:08:21,"Eindelijk !!!
Maandag worden ze openbaar !! 
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
#Kabinetsnotulen #toeslagenschandaal #toeslagenaffaire https://t.co/xruknqXapt","['Kabinetsnotulen', 'toeslagenschandaal', 'toeslagenaffaire']",Twitter for Android,nl,False
Genista,Rotterdam,70,202,False,2021-04-23 16:05:18,"Daar zit ik dan met mijn goede gedrag. Maart 2020 aangemeld. Heel blij voor deze gedupeerde, maar hoe kan het systeem bij @toeslagherstel zó werken? Ik wacht nog steeds! Onvoorstelbaar! #toeslagenschandaal #toeslagenaffaire https://t.co/lbpCFVcOBS",,Twitter for Android,nl,False
Raymond M,Republic of the Netherlands,13,99,False,2021-04-23 16:04:46,Hier zijn de notulen... #MarkRutte #toeslagenaffaire #toeslagenschandaal #OngekendOnrecht https://t.co/jvajqEEPxp https://t.co/0fU4HXT6et,"['MarkRutte', 'toeslagenaffaire', 'toeslagenschandaal', 'OngekendOnrecht']",Twitter Web App,nl,False
😉cmer,,45,85,False,2021-04-23 16:04:00,Ben ik nou zo slecht of denk ik terecht dat er #notulen versie 2.0 naar buiten zullen komen? #toeslagenaffaire #ministerraad,"['notulen', 'toeslagenaffaire', 'ministerraad']",Twitter for Android,nl,False
BabetteDeBrunette,,58,131,False,2021-04-23 16:03:41,"@WBHoekstra Notulen die relevant zijn voor de toeslagenaffaire moeten openbaar gemaakt worden.

Wat betekent dat woord ""relevant"", wie maakt uit wat ""relevant"" is. Waarom krijg ik t idee dat dus echt relevante stukken niet openbaar worden?

#toeslagenschandaal 
#toeslagenaffaire",,Twitter for Android,nl,False
Spikey,"Zuid-Holland, Nederland",736,528,False,2021-04-23 16:02:47,Wie gelooft dat ze alle notulen krijgen #toeslagenaffaire,['toeslagenaffaire'],TweetDeck,nl,False
Moeki de Meeuw,,72,358,False,2021-04-23 16:00:29,"Hoe lang zal het nog duren voordat de EU diplomaten naar Nederland stuurt om de politieke impasse te doorbreken? Of om Rutte op te halen? 

#toeslagenschandaal #toeslagenaffaire #Ruttedoctrine",,Twitter for Android,nl,False
